request_id,url,payload,label_x,detected_language,label_y,is_unsafe,payload_length,num_special_chars,url_depth,lang_match,precision_m1,recall_m1,fpr_m1,fnr_m1
c18a364e,http://localhost:8080/tienda1/global/menum.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
d49a374a,http://localhost:8080/tienda1/global/titulo.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
0b9ecbfb,http://localhost:8080/tienda1/global/estilos.css,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
abeacfbd,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
2d204bc8,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
794e1c74,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
c6c95f46,http://localhost:8080/tienda1/miembros/index.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
6a0ca005,http://localhost:8080/tienda1/miembros/editar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
00eb9a43,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=valina&password=07u8e37ia&nombre=Yoselie&apellidos=Pool+Echenique&email=boggs%40cocteleria.dz&dni=07901950R&direccion=Calle+Holanda+146%2C+&ciudad=Tres+Villas%2C+Las&cp=39638&provincia=Barcelona&ntc=5426744631176158&B1=Registrar,0,javascript,0,0,248,0,5,1,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
6e979fb8,http://localhost:8080/tienda1/miembros/salir.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
90669745,http://localhost:8080/tienda1/imagenes/1.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
988c3531,http://localhost:8080/tienda1/imagenes/2.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
5c452f88,http://localhost:8080/tienda1/imagenes/3.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
0e3c15e6,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
381f710f,http://localhost:8080/tienda1/imagenes/logo.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
5f5731b1,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
656e0239,http://localhost:8080/tienda1/index.jsp,,0,empty,0,0,0,0,4,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
bee83788,http://localhost:8080/tienda1/publico/anadir.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
73a90930,http://localhost:8080/tienda1/publico/autenticar.jsp,id=3&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=84&B1=A%F1adir+al+carrito,0,html,0,0,74,0,5,1,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
689c3372,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=patrica0&pwd=portal&remember=on&B1=Entrar,0,javascript,0,0,59,0,5,1,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
47f29f30,http://localhost:8080/tienda1/publico/carrito.jsp,id=1,0,txt,0,0,4,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
14006d72,http://localhost:8080/tienda1/publico/entrar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
158647d5,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,0,txt,0,0,33,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
eb94fa0e,http://localhost:8080/tienda1/publico/pagar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
87120f09,http://localhost:8080/tienda1/publico/registro.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
7e6d7339,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,0,txt,0,0,17,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
c18a364e,http://localhost:8080/tienda1/global/menum.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
d49a374a,http://localhost:8080/tienda1/global/titulo.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
0b9ecbfb,http://localhost:8080/tienda1/global/estilos.css,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
abeacfbd,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
2d204bc8,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
794e1c74,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
c6c95f46,http://localhost:8080/tienda1/miembros/index.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
6a0ca005,http://localhost:8080/tienda1/miembros/editar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
0c353cf0,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=smelters&password=TAMbOrEo&nombre=Nat%E1n&apellidos=Lamas&email=sipperly.nakamoto%40ceramicasmi%F1o.ht&dni=68201502Q&direccion=Carretera+200+Hasta+Km.+1+Barra+De+Mi%F1o+175+&ciudad=Manzanilla&cp=36680&provincia=Cuenca&ntc=1181707541494323&B1=Registrar,0,javascript,0,0,271,0,5,1,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
6e979fb8,http://localhost:8080/tienda1/miembros/salir.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
90669745,http://localhost:8080/tienda1/imagenes/1.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
988c3531,http://localhost:8080/tienda1/imagenes/2.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
5c452f88,http://localhost:8080/tienda1/imagenes/3.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
0e3c15e6,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
381f710f,http://localhost:8080/tienda1/imagenes/logo.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
5f5731b1,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
656e0239,http://localhost:8080/tienda1/index.jsp,,0,empty,0,0,0,0,4,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
bee83788,http://localhost:8080/tienda1/publico/anadir.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
527beae2,http://localhost:8080/tienda1/publico/autenticar.jsp,id=3&nombre=Vino+Rioja&precio=85&cantidad=49&B1=A%F1adir+al+carrito,0,html,0,0,67,0,5,1,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
d4ff0401,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=jalaie&pwd=%E1*R6T58A&remember=on&B1=Entrar,0,javascript,0,0,61,0,5,1,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
a667f968,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,0,txt,0,0,4,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
14006d72,http://localhost:8080/tienda1/publico/entrar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
158647d5,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,0,txt,0,0,33,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
eb94fa0e,http://localhost:8080/tienda1/publico/pagar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
3455e1ce,http://localhost:8080/tienda1/publico/productos.jsp,modo=insertar&precio=1613&B1=Confirmar,0,javascript,0,0,38,0,5,1,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
87120f09,http://localhost:8080/tienda1/publico/registro.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
7e6d7339,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,0,txt,0,0,17,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
c18a364e,http://localhost:8080/tienda1/global/menum.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
d49a374a,http://localhost:8080/tienda1/global/titulo.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
0b9ecbfb,http://localhost:8080/tienda1/global/estilos.css,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
abeacfbd,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
2d204bc8,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
794e1c74,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
c6c95f46,http://localhost:8080/tienda1/miembros/index.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
6a0ca005,http://localhost:8080/tienda1/miembros/editar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
7a046974,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=kristel&password=d2s7Sp79ro&nombre=Reiji&apellidos=Estolano+Boget&email=spiegel-haake%40convention.no&dni=62145911A&direccion=Travesia+Barrionuevo%2C+49+&ciudad=Turcia&cp=32170&provincia=Huesca&ntc=7738690201675696&B1=Registrar,0,javascript,0,0,247,0,5,1,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
6e979fb8,http://localhost:8080/tienda1/miembros/salir.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
90669745,http://localhost:8080/tienda1/imagenes/1.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
988c3531,http://localhost:8080/tienda1/imagenes/2.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
5c452f88,http://localhost:8080/tienda1/imagenes/3.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
0e3c15e6,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
381f710f,http://localhost:8080/tienda1/imagenes/logo.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
5f5731b1,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
656e0239,http://localhost:8080/tienda1/index.jsp,,0,empty,0,0,0,0,4,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
bee83788,http://localhost:8080/tienda1/publico/anadir.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
5f95c3d8,http://localhost:8080/tienda1/publico/autenticar.jsp,id=3&nombre=Vino+Rioja&precio=85&cantidad=17&B1=A%F1adir+al+carrito,0,html,0,0,67,0,5,1,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
1d978efe,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=daisey&pwd=r92e1*56e&remember=on&B1=Entrar,0,gitattributes,0,0,60,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
a667f968,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,0,txt,0,0,4,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
14006d72,http://localhost:8080/tienda1/publico/entrar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
158647d5,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,0,txt,0,0,33,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
eb94fa0e,http://localhost:8080/tienda1/publico/pagar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
87120f09,http://localhost:8080/tienda1/publico/registro.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
7e6d7339,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,0,txt,0,0,17,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
c18a364e,http://localhost:8080/tienda1/global/menum.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
d49a374a,http://localhost:8080/tienda1/global/titulo.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
0b9ecbfb,http://localhost:8080/tienda1/global/estilos.css,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
abeacfbd,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
2d204bc8,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
794e1c74,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
c6c95f46,http://localhost:8080/tienda1/miembros/index.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
6a0ca005,http://localhost:8080/tienda1/miembros/editar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
6e979fb8,http://localhost:8080/tienda1/miembros/salir.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
90669745,http://localhost:8080/tienda1/imagenes/1.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
988c3531,http://localhost:8080/tienda1/imagenes/2.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
5c452f88,http://localhost:8080/tienda1/imagenes/3.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
0e3c15e6,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
381f710f,http://localhost:8080/tienda1/imagenes/logo.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
5f5731b1,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
656e0239,http://localhost:8080/tienda1/index.jsp,,0,empty,0,0,0,0,4,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
bee83788,http://localhost:8080/tienda1/publico/anadir.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
1dc423d7,http://localhost:8080/tienda1/publico/autenticar.jsp,id=2&nombre=Vino+Rioja&precio=85&cantidad=53&B1=A%F1adir+al+carrito,0,html,0,0,67,0,5,1,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
83906bad,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=rube&pwd=enLuTadA&remember=off&B1=Entrar,0,javascript,0,0,58,0,5,1,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
47f29f30,http://localhost:8080/tienda1/publico/carrito.jsp,id=1,0,txt,0,0,4,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
14006d72,http://localhost:8080/tienda1/publico/entrar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
158647d5,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,0,txt,0,0,33,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
eb94fa0e,http://localhost:8080/tienda1/publico/pagar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
87120f09,http://localhost:8080/tienda1/publico/registro.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
7e6d7339,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,0,txt,0,0,17,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
c18a364e,http://localhost:8080/tienda1/global/menum.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
d49a374a,http://localhost:8080/tienda1/global/titulo.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
0b9ecbfb,http://localhost:8080/tienda1/global/estilos.css,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
abeacfbd,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
2d204bc8,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
794e1c74,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
c6c95f46,http://localhost:8080/tienda1/miembros/index.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
6a0ca005,http://localhost:8080/tienda1/miembros/editar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
1a38c88e,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=mcglynn&password=BRUtEz&nombre=Medey&apellidos=Condal+Talero&email=midkiff_mikuni%40directoriogratuito.kh&dni=58772485X&direccion=Calle+Rascafria%2C+103%2C+&ciudad=Gimialc%F3n&cp=39515&provincia=Ciudad+Real&ntc=3582197540300309&B1=Registrar,0,javascript,0,0,260,0,5,1,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
6e979fb8,http://localhost:8080/tienda1/miembros/salir.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
90669745,http://localhost:8080/tienda1/imagenes/1.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
988c3531,http://localhost:8080/tienda1/imagenes/2.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
5c452f88,http://localhost:8080/tienda1/imagenes/3.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
0e3c15e6,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
381f710f,http://localhost:8080/tienda1/imagenes/logo.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
5f5731b1,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
656e0239,http://localhost:8080/tienda1/index.jsp,,0,empty,0,0,0,0,4,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
bee83788,http://localhost:8080/tienda1/publico/anadir.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
ac2f22e9,http://localhost:8080/tienda1/publico/autenticar.jsp,id=1&nombre=Jam%F3n+Ib%E9rico&precio=39&cantidad=12&B1=A%F1adir+al+carrito,0,html,0,0,74,0,5,1,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
23c35937,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=sprouse&pwd=zanquita&remember=on&B1=Entrar,0,javascript,0,0,60,0,5,1,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
47f29f30,http://localhost:8080/tienda1/publico/carrito.jsp,id=1,0,txt,0,0,4,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
14006d72,http://localhost:8080/tienda1/publico/entrar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
158647d5,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,0,txt,0,0,33,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
eb94fa0e,http://localhost:8080/tienda1/publico/pagar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
87120f09,http://localhost:8080/tienda1/publico/registro.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
7e6d7339,http://localhost:8080/tienda1/global/creditos.jsp,B2=Vaciar+carrito,0,txt,0,0,17,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
c18a364e,http://localhost:8080/tienda1/global/menum.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
d49a374a,http://localhost:8080/tienda1/global/titulo.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
0b9ecbfb,http://localhost:8080/tienda1/global/estilos.css,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
abeacfbd,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
2d204bc8,http://localhost:8080/tienda1/miembros/imagenes/ogono.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
794e1c74,http://localhost:8080/tienda1/miembros/imagenes/zarauz.jpg,,0,empty,0,0,0,0,6,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
c6c95f46,http://localhost:8080/tienda1/miembros/index.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
6a0ca005,http://localhost:8080/tienda1/miembros/editar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
6e979fb8,http://localhost:8080/tienda1/miembros/salir.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
90669745,http://localhost:8080/tienda1/imagenes/1.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
988c3531,http://localhost:8080/tienda1/imagenes/2.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
5c452f88,http://localhost:8080/tienda1/imagenes/3.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
0e3c15e6,http://localhost:8080/tienda1/imagenes/cmenbul.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
381f710f,http://localhost:8080/tienda1/imagenes/logo.gif,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
5f5731b1,http://localhost:8080/tienda1/imagenes/nuestratierra.jpg,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
656e0239,http://localhost:8080/tienda1/index.jsp,,0,empty,0,0,0,0,4,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
bee83788,http://localhost:8080/tienda1/publico/anadir.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
d9ce8569,http://localhost:8080/tienda1/publico/autenticar.jsp,id=2&nombre=Vino+Rioja&precio=85&cantidad=35&B1=A%F1adir+al+carrito,0,html,0,0,67,0,5,1,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
f7cb7e5b,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=chao&pwd=62si27t8ico&remember=off&B1=Entrar,0,javascript,0,0,61,0,5,1,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
a667f968,http://localhost:8080/tienda1/publico/carrito.jsp,id=2,0,txt,0,0,4,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
14006d72,http://localhost:8080/tienda1/publico/entrar.jsp,,0,empty,0,0,0,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
158647d5,http://localhost:8080/tienda1/publico/miembros.jsp,errorMsg=Credenciales+incorrectas,0,txt,0,0,33,0,5,0,0.9994,0.9412999999999999,0.00020977554017201594,0.05868421052631579
